Date,Sea Level (Mean),
1966/08/16,1.037,
1966/08/17,1.095,
1966/08/18,1.241,
1966/08/19,1.122,
1966/08/20,1.087,
1966/08/21,1.101,
1966/08/22,1.165,
1966/08/23,1.124,
1966/08/24,1.124,
1966/08/25,1.153,
1966/08/26,1.159,
1966/08/27,1.184,
1966/08/28,1.242,
1966/08/29,1.17,
1966/08/30,1.135,
1966/08/31,1.137,
1966/09/01,1.145,
1966/09/02,1.287,
1966/09/03,1.223,
1966/09/04,1.114,
1966/09/05,1.131,
1966/09/06,1.185,
1966/09/07,1.188,
1966/09/08,1.032,
1966/09/09,1.076,
1966/09/10,1.222,
1966/09/11,1.393,
1966/09/12,1.218,
1966/09/13,1.022,
1966/09/14,1.001,
1966/09/15,1.104,
1966/09/16,1.287,
1966/09/17,1.155,
1966/09/18,1.022,
1966/09/19,1.163,
1966/09/20,1.092,
1966/09/21,1.009,
1966/09/22,1.056,
1966/09/23,1.203,
1966/09/24,1.113,
1966/09/25,1.167,
1966/09/26,1.276,
1966/09/27,1.245,
1966/09/28,1.229,
1966/09/29,1.248,
1966/09/30,1.282,
1966/10/01,1.118,
1966/10/02,1.283,
1966/10/03,0.994,
1966/10/04,1.168,
1966/10/05,1.174,
1966/10/06,1.196,
1966/10/07,1.143,
1966/10/08,1.11,
1966/10/09,1.152,
1966/10/10,1.175,
1966/10/11,1.226,
1966/10/12,1.225,
1966/10/13,1.081,
1966/10/14,0.955,
1966/10/15,0.911,
1966/10/16,1.024,
1966/10/17,1.161,
1966/10/18,1.201,
1966/10/19,1.083,
1966/10/20,1.051,
1966/10/21,1.23,
1966/10/22,1.242,
1966/10/23,1.168,
1966/10/24,1.1,
1966/10/25,1.157,
1966/10/26,1.092,
1966/10/27,1.074,
1966/10/28,1.151,
1966/10/29,1.157,
1966/10/30,1.308,
1966/10/31,1.147,
1966/11/01,1.049,
1966/11/02,0.865,
1966/11/03,0.886,
1966/11/04,0.963,
1966/11/05,0.905,
1966/11/06,0.975,
1966/11/07,1.133,
1966/11/08,1.074,
1966/11/09,0.985,
1966/11/10,1.029,
1966/11/11,0.872,
1966/11/12,1.013,
1966/11/13,1.03,
1966/11/14,1.144,
1966/11/15,1.094,
1966/11/16,1.116,
1966/11/17,1,
1966/11/18,0.912,
1966/11/19,1.111,
1966/11/20,1.033,
1966/11/21,1.041,
1966/11/22,1.015,
1966/11/23,1.03,
1966/11/24,1.037,
1966/11/25,1.062,
1966/11/26,1.111,
1966/11/27,1.138,
1966/11/28,1.215,
1966/11/29,1.122,
1966/11/30,1.113,
1966/12/01,0.908,
1966/12/02,1.043,
1966/12/03,1.156,
1966/12/04,1.161,
1966/12/05,0.99,
1966/12/06,1.093,
1966/12/07,1.137,
1966/12/08,1.008,
1966/12/09,1.187,
1966/12/10,1.061,
1966/12/11,1.003,
1966/12/12,1.089,
1966/12/13,1.058,
1966/12/14,1.031,
1966/12/15,1.642,
1966/12/16,1.118,
1966/12/17,0.949,
1966/12/18,1.07,
1966/12/19,1.235,
1966/12/20,1.341,
1966/12/21,1.351,
1966/12/22,1.39,
1966/12/23,1.183,
1966/12/24,1.123,
1966/12/25,1.353,
1966/12/26,1.168,
1966/12/27,1.265,
1966/12/28,1.09,
1966/12/29,0.954,
1966/12/30,1.264,
1966/12/31,1.331,
1967/01/01,1.237,
1967/01/02,1.407,
1967/01/03,1.323,
1967/01/04,1.181,
1967/01/05,1.425,
1967/01/06,1.425,
1967/01/07,1.202,
1967/01/08,1.109,
1967/01/09,1.144,
1967/01/10,1.084,
1967/01/11,1.238,
1967/01/12,1.239,
1967/01/13,1.241,
1967/01/14,1.07,
1967/01/15,1.143,
1967/01/16,1.149,
1967/01/17,0.956,
1967/01/18,1.16,
1967/01/19,1.004,
1967/01/20,1.174,
1967/01/21,1.074,
1967/01/22,1.291,
1967/01/23,1.205,
1967/01/24,1.219,
1967/01/25,1.032,
1967/01/26,1.116,
1967/01/27,1.088,
1967/01/28,1.334,
1967/01/29,1.249,
1967/01/30,1.334,
1967/01/31,1.302,
1967/02/01,1.185,
1967/02/02,1.104,
1967/02/03,1.569,
1967/02/04,1.004,
1967/02/05,1.012,
1967/02/06,1.156,
1967/02/07,1.178,
1967/02/08,1.294,
1967/02/09,1.115,
1967/02/10,1.038,
1967/02/11,0.949,
1967/02/12,1.122,
1967/02/13,1,
1967/02/14,1.103,
1967/02/15,1.156,
1967/02/16,1.163,
1967/02/17,0.981,
1967/02/18,1.097,
1967/02/19,0.991,
1967/02/20,0.891,
1967/02/21,1.242,
1967/02/22,1.058,
1967/02/23,1.251,
1967/02/24,0.96,
1967/02/25,1.028,
1967/02/26,1.098,
1967/02/27,0.895,
1967/02/28,0.817,
1967/03/01,1.206,
1967/03/02,1.09,
1967/03/03,0.959,
1967/03/04,1.012,
1967/03/05,0.905,
1967/03/06,0.998,
1967/03/07,1.013,
1967/03/08,0.835,
1967/03/09,0.925,
1967/03/10,0.823,
1967/03/11,1.037,
1967/03/12,0.895,
1967/03/13,0.748,
1967/03/14,0.846,
1967/03/15,0.871,
1967/03/16,1.275,
1967/03/17,0.866,
1967/03/18,1.194,
1967/03/19,0.702,
1967/03/20,0.805,
1967/03/21,0.884,
1967/03/22,0.9,
1967/03/23,0.903,
1967/03/24,1.107,
1967/03/25,1.126,
1967/03/26,1.07,
1967/03/27,0.715,
1967/03/28,0.706,
1967/03/29,0.802,
1967/03/30,0.995,
1967/03/31,0.869,
1967/04/01,0.685,
1967/04/02,0.993,
1967/04/03,1.048,
1967/04/04,0.937,
1967/04/05,0.968,
1967/04/06,0.963,
1967/04/07,0.993,
1967/04/08,0.906,
1967/04/09,0.843,
1967/04/10,0.863,
1967/04/11,1.248,
1967/04/12,1.189,
1967/04/13,0.946,
1967/04/14,1.02,
1967/04/15,1.057,
1967/04/16,1.011,
1967/04/17,1,
1967/04/18,1.124,
1967/04/19,1.189,
1967/04/20,1.259,
1967/04/21,1.228,
1967/04/22,1.103,
1967/04/23,1.287,
1967/04/24,1.104,
1967/04/25,1.172,
1967/04/26,1.053,
1967/04/27,1.063,
1967/04/28,1.183,
1967/04/29,1.439,
1967/04/30,1.217,
1967/05/01,1.177,
1967/05/02,1.078,
1967/05/03,1.036,
1967/05/04,1.102,
1967/05/05,0.993,
1967/05/06,1.058,
1967/05/07,1.076,
1967/05/08,1.219,
1967/05/09,1.244,
1967/05/10,1.249,
1967/05/11,1.139,
1967/05/12,1.201,
1967/05/13,1.427,
1967/05/14,1.323,
1967/05/15,1.223,
1967/05/16,1.37,
1967/05/17,1.213,
1967/05/18,1.223,
1967/05/19,1.148,
1967/05/20,1.144,
1967/05/21,1.104,
1967/05/22,1.058,
1967/05/23,1.06,
1967/05/24,1.007,
1967/05/25,1.006,
1967/05/26,1.275,
1967/05/27,1.31,
1967/05/28,1.305,
1967/05/29,1.325,
1967/05/30,1.306,
1967/05/31,1.31,
1967/06/01,1.162,
1967/06/02,1.103,
1967/06/03,1.063,
1967/06/04,1.048,
1967/06/05,1.039,
1967/06/06,1.095,
1967/06/07,1.046,
1967/06/08,1.102,
1967/06/09,1.07,
1967/06/10,1.181,
1967/06/11,1.13,
1967/06/12,1.134,
1967/06/13,1.16,
1967/06/14,1.094,
1967/06/15,1.083,
1967/06/16,1.175,
1967/06/17,1.148,
1967/06/18,1.085,
1967/06/19,1.04,
1967/06/20,1.031,
1967/06/21,1.006,
1967/06/22,1.033,
1967/06/23,1.035,
1967/06/24,1.076,
1967/06/25,1.102,
1967/06/26,1.222,
1967/06/27,1.125,
1967/06/28,1.031,
1967/06/29,1.027,
1967/06/30,1.025,
1967/07/01,1.105,
1967/07/02,1.03,
1967/07/03,1.002,
1967/07/04,1.133,
1967/07/05,1.07,
1967/07/06,1.109,
1967/07/07,1.002,
1967/07/08,1.027,
1967/07/09,1.057,
1967/07/10,1.158,
1967/07/11,1.118,
1967/07/12,1.159,
1967/07/13,1.198,
1967/07/14,1.102,
1967/07/15,1.046,
1967/07/16,0.97,
1967/07/17,0.972,
1967/07/18,0.977,
1967/07/19,0.985,
1967/07/20,0.983,
1967/07/21,0.985,
1967/07/22,0.958,
1967/07/23,0.984,
1967/07/24,1.022,
1967/07/25,1.059,
1967/07/26,1.117,
1967/07/27,1.126,
1967/07/28,1.085,
1967/07/29,1.147,
1967/07/30,1.081,
1967/07/31,1.087,
1967/08/01,1.116,
1967/08/02,1.111,
1967/08/03,1.025,
1967/08/04,0.957,
1967/08/05,1.029,
1967/08/06,1.093,
1967/08/07,1.112,
1967/08/08,1.096,
1967/08/09,1.006,
1967/08/10,1.093,
1967/08/11,1.1,
1967/08/12,1.008,
1967/08/13,1.018,
1967/08/14,0.965,
1967/08/15,1.05,
1967/08/16,1.044,
1967/08/17,1.021,
1967/08/18,1.079,
1967/08/19,1.203,
1967/08/20,1.113,
1967/08/21,1.13,
1967/08/22,1.078,
1967/08/23,1.083,
1967/08/24,0.964,
1967/08/25,0.97,
1967/08/26,1.031,
1967/08/27,1.098,
1967/08/28,1.103,
1967/08/29,1.108,
1967/08/30,1.112,
1967/08/31,1.109,
1967/09/01,1.113,
1967/09/02,1.342,
1967/09/03,1.156,
1967/09/04,1.084,
1967/09/05,1.105,
1967/09/06,1.175,
1967/09/07,1.139,
1967/09/08,1.072,
1967/09/09,0.999,
1967/09/10,1.073,
1967/09/11,1.191,
1967/09/12,1.062,
1967/09/13,1.057,
1967/09/14,1.004,
1967/09/15,1.097,
1967/09/16,0.988,
1967/09/17,1.148,
1967/09/18,1.125,
1967/09/19,1.261,
1967/09/20,1.05,
1967/09/21,0.995,
1967/09/22,1.111,
1967/09/23,1.082,
1967/09/24,1.088,
1967/09/25,1.175,
1967/09/26,1.094,
1967/09/27,1.112,
1967/09/28,1.092,
1967/09/29,1.07,
1967/09/30,1.109,
1967/10/01,1.119,
1967/10/02,1.173,
1967/10/03,1.084,
1967/10/04,1.253,
1967/10/05,1.266,
1967/10/06,1.318,
1967/10/07,1.178,
1967/10/08,1.028,
1967/10/09,1.196,
1967/10/10,1.155,
1967/10/11,1.213,
1967/10/19,1.123,
1967/10/20,1.056,
1967/10/21,1.098,
1967/10/22,1.237,
1967/10/23,1.138,
1967/10/24,1.021,
1967/10/25,1.029,
1967/10/26,1.035,
1967/10/27,1.145,
1967/10/28,1.101,
1967/10/29,1.169,
1967/10/30,1.308,
1967/10/31,1.221,
1967/11/01,1.092,
1967/11/02,1.085,
1967/11/03,1.138,
1967/11/04,1.138,
1967/11/05,1.225,
1967/11/06,1.039,
1967/11/07,1.101,
1967/11/08,1.498,
1967/11/09,1.329,
1967/11/10,1.209,
1967/11/11,0.997,
1967/11/12,1.028,
1967/11/13,1.22,
1967/11/14,1.291,
1967/11/15,1.378,
1967/11/16,1.628,
1967/11/17,1.049,
1967/11/18,1.263,
1967/11/19,1.276,
1967/11/20,1.298,
1967/11/21,1.191,
1967/11/22,1.062,
1967/11/23,1.116,
1967/11/24,1.038,
1967/11/25,1.178,
1967/11/26,1.133,
1967/11/27,1.252,
1967/11/28,1.309,
1967/11/29,1.277,
1967/11/30,1.269,
1967/12/01,1.317,
1967/12/02,1.253,
1967/12/03,1.138,
1967/12/04,1.272,
1967/12/05,1.34,
1967/12/06,1.172,
1967/12/07,1.218,
1967/12/08,1.227,
1967/12/09,1.248,
1967/12/10,1.212,
1967/12/11,1.12,
1967/12/12,1.061,
1967/12/13,1.131,
1967/12/14,1.183,
1967/12/15,1.468,
1967/12/16,1.503,
1967/12/17,1.502,
1967/12/18,1.362,
1967/12/19,1.29,
1967/12/20,1.28,
1967/12/21,1.27,
1967/12/22,1.084,
1967/12/23,1.262,
1967/12/24,1.415,
1967/12/25,1.136,
1967/12/26,1.01,
1967/12/27,1.109,
1967/12/28,1.12,
1967/12/29,1.208,
1967/12/30,1.242,
1967/12/31,1.135,
1968/01/01,1.209,
1968/01/02,1.029,
1968/01/03,1.094,
1968/01/04,1.302,
1968/01/05,1.488,
1968/01/06,0.97,
1968/01/07,1.361,
1968/01/08,1.416,
1968/01/09,1.463,
1968/01/10,1.426,
1968/01/11,1.284,
1968/01/12,1.382,
1968/01/13,1.266,
1968/01/14,1.09,
1968/01/15,1.256,
1968/01/16,1.56,
1968/01/17,1.257,
1968/01/18,1.112,
1968/01/19,1.071,
1968/01/20,1.193,
1968/01/21,1.169,
1968/01/22,1.241,
1968/01/23,1.187,
1968/01/24,1.183,
1968/01/25,1.31,
1968/01/26,1.385,
1968/01/27,1.027,
1968/01/28,1.207,
1968/01/29,0.964,
1968/01/30,0.911,
1968/01/31,1.062,
1968/02/01,0.896,
1968/02/02,0.968,
1968/02/03,0.998,
1968/02/04,0.987,
1968/02/05,1.156,
1968/02/06,1.029,
1968/02/07,1.129,
1968/02/08,1.347,
1968/02/09,1.581,
1968/02/10,1.345,
1968/02/11,1.285,
1968/02/12,1.123,
1968/02/13,1.219,
1968/02/14,1.262,
1968/02/15,1.155,
1968/02/16,1.265,
1968/02/17,1.102,
1968/02/18,1.207,
1968/02/19,1.329,
1968/02/20,1.441,
1968/02/21,1.441,
1968/02/22,1.196,
1968/02/23,1.312,
1968/02/24,1.119,
1968/02/25,1.243,
1968/02/26,1.216,
1968/02/27,1.074,
1968/02/28,0.978,
1968/02/29,0.96,
1968/03/01,1.238,
1968/03/02,1.476,
1968/03/03,1.293,
1968/03/04,1.267,
1968/03/05,1.265,
1968/03/06,1.22,
1968/03/07,1.096,
1968/03/08,1.124,
1968/03/09,1.17,
1968/03/10,1.189,
1968/03/11,1.15,
1968/03/12,1.034,
1968/03/13,1.146,
1968/03/14,1.085,
1968/03/15,0.785,
1968/03/16,0.641,
1968/03/17,0.832,
1968/03/18,0.879,
1968/03/19,0.906,
1968/03/20,1.029,
1968/03/21,1.238,
1968/03/22,1.013,
1968/03/23,1.023,
1968/03/24,1.165,
1968/03/25,1.212,
1968/03/26,0.898,
1968/03/27,0.739,
1968/03/28,0.947,
1968/03/29,0.966,
1968/03/30,1.09,
1968/03/31,1.196,
1968/04/01,0.992,
1968/04/02,1.18,
1968/04/03,1.239,
1968/04/04,1.076,
1968/04/05,1.217,
1968/04/06,0.962,
1968/04/07,1.096,
1968/04/08,1.087,
1968/04/09,1.165,
1968/04/10,1.167,
1968/04/11,0.99,
1968/04/12,0.94,
1968/04/13,0.86,
1968/04/14,0.938,
1968/04/15,1.01,
1968/04/16,1.078,
1968/04/17,1.114,
1968/04/18,1.075,
1968/04/19,1.114,
1968/04/20,1.114,
1968/04/21,1.077,
1968/04/22,1.086,
1968/04/23,0.971,
1968/04/24,0.841,
1968/04/25,0.905,
1968/04/26,1.023,
1968/04/27,0.88,
1968/04/28,1.044,
1968/04/29,1.025,
1968/04/30,1.091,
1968/05/01,1.523,
1968/05/02,1.273,
1968/05/03,1.223,
1968/05/04,1.187,
1968/05/05,1.12,
1968/05/06,1.203,
1968/05/07,1.01,
1968/05/08,0.97,
1968/05/09,0.925,
1968/05/10,1.064,
1968/05/11,0.993,
1968/05/12,0.968,
1968/05/13,0.963,
1968/05/14,1.04,
1968/05/15,1.026,
1968/05/16,1.1,
1968/05/17,1.113,
1968/05/18,1.131,
1968/05/19,1.129,
1968/05/20,1.123,
1968/05/21,1.253,
1968/05/22,1.068,
1968/05/23,1.015,
1968/05/24,1.096,
1968/05/25,1.266,
1968/05/26,1.176,
1968/05/27,1.088,
1968/05/28,1.022,
1968/05/29,0.992,
1968/05/30,1.095,
1968/05/31,1.243,
1968/06/01,1.191,
1968/06/02,1.075,
1968/06/03,1.115,
1968/06/04,1.172,
1968/06/05,1.082,
1968/06/06,1.166,
1968/06/07,1.116,
1968/06/08,1.14,
1968/06/09,1.151,
1968/06/10,1.105,
1968/06/11,0.995,
1968/06/12,1.013,
1968/06/13,1.14,
1968/06/14,1.279,
1968/06/15,1.038,
1968/06/16,1.129,
1968/06/17,1.107,
1968/06/18,1.11,
1968/06/19,1.09,
1968/06/20,1.161,
1968/06/21,1.228,
1968/06/22,1.166,
1968/06/23,1.143,
1968/06/24,1.116,
1968/06/25,1.138,
1968/06/26,1.264,
1968/06/27,1.21,
1968/06/28,1.066,
1968/06/29,1.082,
1968/06/30,1.144,
1968/07/01,1.198,
1968/07/02,1.17,
1968/07/03,1.138,
1968/07/04,1.099,
1968/07/05,1.074,
1968/07/06,1.038,
1968/07/07,1.117,
1968/07/08,1.025,
1968/07/09,1.056,
1968/07/10,1.06,
1968/07/11,1.073,
1968/07/12,1.079,
1968/07/13,1.134,
1968/07/14,1.075,
1968/07/15,1.065,
1968/07/16,1.249,
1968/07/17,1.254,
1968/07/18,1.094,
1968/07/19,1.113,
1968/07/20,1.147,
1968/07/21,1.229,
1968/07/22,1.089,
1968/07/23,1.095,
1968/07/24,1.1,
1968/07/25,1.215,
1968/07/26,1.143,
1968/07/27,1.08,
1968/07/28,1.074,
1968/07/29,1.178,
1968/07/30,1.079,
1968/07/31,0.976,
1968/08/01,1.034,
1968/08/02,1.118,
1968/08/03,1.049,
1968/08/04,1.11,
1968/08/05,1.137,
1968/08/06,1.013,
1968/08/07,1.142,
1968/08/08,1.17,
1968/08/09,1.153,
1968/08/10,1.213,
1968/08/11,1.308,
1968/08/12,1.148,
1968/08/13,1.165,
1968/08/14,1.134,
1968/08/15,1.265,
1968/08/16,1.291,
1968/08/17,1.178,
1968/08/18,1.327,
1968/08/19,1.219,
1968/08/20,1.145,
1968/08/21,1.361,
1968/08/22,1.246,
1968/08/23,1.267,
1968/08/24,1.222,
1968/08/25,1.085,
1968/08/26,1.242,
1968/08/27,1.151,
1968/08/28,1.117,
1968/08/29,1.089,
1968/08/30,1.162,
1968/08/31,1.159,
1968/09/01,1.074,
1968/09/02,1.15,
1968/09/03,1.183,
1968/09/04,1.081,
1968/09/05,1.02,
1968/09/06,0.993,
1968/09/07,0.944,
1968/09/08,0.967,
1968/09/09,1.015,
1968/09/10,1,
1968/09/11,0.993,
1968/09/12,1.152,
1968/09/13,1.24,
1968/09/14,1.29,
1968/09/15,1.15,
1968/09/16,1.083,
1968/09/17,1.105,
1968/09/18,1.107,
1968/09/19,1.142,
1968/09/20,1.052,
1968/09/21,1.118,
1968/09/22,1.149,
1968/09/23,1.268,
1968/09/24,1.175,
1968/09/25,1.122,
1968/09/26,1.046,
1968/09/27,1.158,
1968/09/28,1.164,
1968/09/29,1.175,
1968/09/30,1.198,
1968/10/01,1.168,
1968/10/02,1.1,
1968/10/03,1.11,
1968/10/04,1.058,
1968/10/05,1.204,
1968/10/06,1.149,
1968/10/07,1.114,
1968/10/08,1.286,
1968/10/09,1.225,
1968/10/10,1.067,
1968/10/11,1.031,
1968/10/12,1.026,
1968/10/13,1.191,
1968/10/14,1.138,
1968/10/15,0.966,
1968/10/16,1.144,
1968/10/17,1.116,
1968/10/18,1.095,
1968/10/19,1.22,
1968/10/20,1.266,
1968/10/21,1.438,
1968/10/22,1.594,
1968/10/23,1.247,
1968/10/24,1.229,
1968/10/25,1.178,
1968/10/26,1.38,
1968/10/27,1.213,
1968/10/28,1.262,
1968/10/29,1.543,
1968/10/30,1.336,
1968/10/31,1.378,
1968/11/01,1.405,
1968/11/02,1.302,
1968/11/03,1.237,
1968/11/04,1.225,
1968/11/05,1.186,
1968/11/06,1.255,
1968/11/07,1.149,
1968/11/08,1.296,
1968/11/09,1.483,
1968/11/10,1.134,
1968/11/11,1.59,
1968/11/12,1.133,
1968/11/13,1.443,
1968/11/14,1.478,
1968/11/15,1.354,
1968/11/16,1.349,
1968/11/17,1.349,
1968/11/18,1.239,
1968/11/19,1.35,
1968/11/20,1.233,
1968/11/21,1.195,
1968/11/22,1.34,
1968/11/23,1.324,
1968/11/24,1.16,
1968/11/25,1.338,
1968/11/26,1.722,
1968/11/27,1.332,
1968/11/28,1.181,
1968/11/29,1.603,
1968/11/30,1.358,
1968/12/01,1.063,
1968/12/02,1.268,
1968/12/03,1.304,
1968/12/04,1.285,
1968/12/05,1.422,
1968/12/06,1.245,
1968/12/07,1.173,
1968/12/08,1.536,
1968/12/09,1.727,
1968/12/10,1.538,
1968/12/11,1.049,
1968/12/12,0.943,
1968/12/13,1.157,
1968/12/14,1.218,
1968/12/15,1.389,
1968/12/16,1.529,
1968/12/17,1.313,
1968/12/18,1.282,
1968/12/19,1.218,
1968/12/20,1.338,
1968/12/21,1.405,
1968/12/22,1.211,
1968/12/23,1.143,
1968/12/24,1.399,
1968/12/25,1.336,
1968/12/26,1.481,
1968/12/27,1.425,
1968/12/28,1.36,
1968/12/29,1.512,
1968/12/30,1.351,
1968/12/31,1.177,
1969/01/01,1.162,
1969/01/02,1.185,
1969/01/03,1.243,
1969/01/04,1.196,
1969/01/05,1.037,
1969/01/06,1.099,
1969/01/07,1.157,
1969/01/08,1.595,
1969/01/09,1.373,
1969/01/10,1.282,
1969/01/11,1.205,
1969/01/12,1.213,
1969/01/13,1.425,
1969/01/14,1.533,
1969/01/15,1.57,
1969/01/16,1.469,
1969/01/17,1.116,
1969/01/18,1.077,
1969/01/19,1.24,
1969/01/20,1.195,
1969/01/21,1.211,
1969/01/22,1.13,
1969/01/23,1.125,
1969/01/24,1.057,
1969/01/25,1.09,
1969/01/26,1.203,
1969/01/27,1.295,
1969/01/28,1.155,
1969/01/29,1.127,
1969/01/30,1.145,
1969/01/31,1.159,
1969/02/01,1.035,
1969/02/02,1.28,
1969/02/03,1.12,
1969/02/04,1.415,
1969/02/05,1.108,
1969/02/06,1.17,
1969/02/07,1.199,
1969/02/08,1.177,
1969/02/09,1.183,
1969/02/10,1.454,
1969/02/11,1.412,
1969/02/12,1.259,
1969/02/13,1.32,
1969/02/14,1.209,
1969/02/15,1.259,
1969/02/16,1.105,
1969/02/17,1.035,
1969/02/18,1.032,
1969/02/19,1.067,
1969/02/20,1.043,
1969/02/21,0.994,
1969/02/22,0.968,
1969/02/23,1.112,
1969/02/24,1.114,
1969/02/25,1.16,
1969/02/26,1.368,
1969/02/27,1.328,
1969/02/28,1.257,
1969/03/01,1.209,
1969/03/02,1.135,
1969/03/03,1.189,
1969/03/04,1.426,
1969/03/05,1.327,
1969/03/06,1.041,
1969/03/07,1.481,
1969/03/08,1.59,
1969/03/09,1.374,
1969/03/10,1.474,
1969/03/11,1.492,
1969/03/12,1.589,
1969/03/13,1.529,
1969/03/14,1.353,
1969/03/15,1.23,
1969/03/16,1.178,
1969/03/17,1.207,
1969/03/18,1.084,
1969/03/19,1.06,
1969/03/20,1.032,
1969/03/21,0.992,
1969/03/22,1.093,
1969/03/23,1.15,
1969/03/24,1.105,
1969/03/25,1.142,
1969/03/26,1.313,
1969/03/27,1.154,
1969/03/28,1.148,
1969/03/29,0.964,
1969/03/30,1.128,
1969/03/31,1.15,
1969/04/01,1.068,
1969/04/02,1.103,
1969/04/03,1.13,
1969/04/04,1.043,
1969/04/05,1.157,
1969/04/06,1.158,
1969/04/07,1.104,
1969/04/08,1.246,
1969/04/09,1.031,
1969/04/10,1.136,
1969/04/11,1.179,
1969/04/12,1.141,
1969/04/13,1.075,
1969/04/14,1.051,
1969/04/15,1.059,
1969/04/16,1.138,
1969/04/17,1.103,
1969/04/18,1.129,
1969/04/19,1.317,
1969/04/20,1.296,
1969/04/21,1.133,
1969/04/22,1.149,
1969/04/23,1.127,
1969/04/24,1.288,
1969/04/25,1.253,
1969/04/26,1.28,
1969/04/27,1.188,
1969/04/28,1.22,
1969/04/29,1.285,
1969/04/30,1.167,
1969/05/01,1.275,
1969/05/02,1.182,
1969/05/03,1.126,
1969/05/04,1.213,
1969/05/05,1.29,
1969/05/06,1.41,
1969/05/07,1.15,
1969/05/08,1.106,
1969/05/09,1.191,
1969/05/10,1.236,
1969/05/11,1.152,
1969/05/12,1.153,
1969/05/13,1.011,
1969/05/14,1.12,
1969/05/15,1.098,
1969/05/16,1.035,
1969/05/17,1.141,
1969/05/18,1.08,
1969/05/19,0.902,
1969/05/20,1.008,
1969/05/21,1.126,
1969/05/22,1.037,
1969/05/23,1.023,
1969/05/24,1.041,
1969/05/25,1.036,
1969/05/26,1.228,
1969/05/27,1.091,
1969/05/28,1.134,
1969/05/29,1.376,
1969/05/30,1.25,
1969/05/31,1.208,
1969/06/01,1.183,
1969/06/02,1.143,
1969/06/03,1.088,
1969/06/04,1.07,
1969/06/05,1.088,
1969/06/06,1.12,
1969/06/07,1.18,
1969/06/08,1.18,
1969/06/09,1.174,
1969/06/10,1.161,
1969/06/11,1.099,
1969/06/12,1.111,
1969/06/13,1.077,
1969/06/14,1.109,
1969/06/15,1.183,
1969/06/16,1.178,
1969/06/17,1.195,
1969/06/18,1.156,
1969/06/19,1.131,
1969/06/20,1.115,
1969/06/21,1.11,
1969/06/22,1.133,
1969/06/23,1.178,
1969/06/24,1.141,
1969/06/25,1.192,
1969/06/26,1.138,
1969/06/27,1.11,
1969/06/28,1.137,
1969/06/29,1.182,
1969/06/30,1.098,
1969/07/01,1.116,
1969/07/02,1.177,
1969/07/03,1.165,
1969/07/04,1.172,
1969/07/05,1.074,
1969/07/06,1.241,
1969/07/07,1.18,
1969/07/08,1.212,
1969/07/09,1.257,
1969/07/10,1.152,
1969/07/11,1.12,
1969/07/12,1.066,
1969/07/13,1.16,
1969/07/14,1.298,
1969/07/15,1.205,
1969/07/16,1.116,
1969/07/17,1.189,
1969/07/18,1.191,
1969/07/19,1.185,
1969/07/20,1.208,
1969/07/21,1.141,
1969/07/22,1.156,
1969/07/23,1.132,
1969/07/24,1.114,
1969/07/25,1.141,
1969/07/26,1.146,
1969/07/27,1.193,
1969/07/28,1.003,
1969/07/29,0.993,
1969/07/30,1.075,
1969/07/31,1.13,
1969/08/01,1.158,
1969/08/02,1.181,
1969/08/03,1.159,
1969/08/04,1.175,
1969/08/05,1.159,
1969/08/06,1.17,
1969/08/07,1.217,
1969/08/08,1.171,
1969/08/09,1.196,
1969/08/10,1.251,
1969/08/11,1.256,
1969/08/12,1.235,
1969/08/13,1.2,
1969/08/14,1.298,
1969/08/15,1.166,
1969/08/16,1.135,
1969/08/17,1.231,
1969/08/18,1.232,
1969/08/19,1.247,
1969/08/20,1.266,
1969/08/21,1.352,
1969/08/22,1.303,
1969/08/23,1.229,
1969/08/24,1.214,
1969/08/25,1.294,
1969/08/26,1.318,
1969/08/27,1.285,
1969/08/28,1.113,
1969/08/29,1.035,
1969/08/30,1.18,
1969/08/31,1.096,
1969/09/01,1.193,
1969/09/02,1.209,
1969/09/03,1.109,
1969/09/04,1.134,
1969/09/05,1.071,
1969/09/06,1.184,
1969/09/07,1.293,
1969/09/08,1.166,
1969/09/09,1.096,
1969/09/10,1.087,
1969/09/11,1.124,
1969/09/12,0.993,
1969/09/13,1.147,
1969/09/14,1.197,
1969/09/15,1.01,
1969/09/16,1.27,
1969/09/17,1.179,
1969/09/18,1.308,
1969/09/19,1.129,
1969/09/20,1.005,
1969/09/21,0.993,
1969/09/22,1.092,
1969/09/23,1.109,
1969/09/24,1.26,
1969/09/25,1.365,
1969/09/26,1.252,
1969/09/27,1.183,
1969/09/28,1.238,
1969/09/29,1.19,
1969/09/30,1.187,
1969/10/01,1.194,
1969/10/02,1.148,
1969/10/03,1.168,
1969/10/04,1.725,
1969/10/05,1.198,
1969/10/06,1.254,
1969/10/07,1.071,
1969/10/08,1.043,
1969/10/09,1.168,
1969/10/10,1.109,
1969/10/11,1.104,
1969/10/12,1.194,
1969/10/13,1.291,
1969/10/14,1.258,
1969/10/15,1.277,
1969/10/16,1.352,
1969/10/17,1.349,
1969/10/18,1.344,
1969/10/19,1.29,
1969/10/20,1.308,
1969/10/21,1.607,
1969/10/22,1.449,
1969/10/23,1.61,
1969/10/24,1.2,
1969/10/25,1.113,
1969/10/26,1.175,
1969/10/27,1.183,
1969/10/28,1.137,
1969/10/29,1.293,
1969/10/30,1.365,
1969/10/31,1.315,
